feature1,feature2,feature3,target
5.632781866106284951e+01,1.492089090510801519e+01,9.920319020473681348e+01,8.543177298880338810e+01
7.270692857804395715e+01,2.030839924923985862e+01,1.183535332362794179e+02,9.011512826121581554e+01
5.181866255058495341e+01,2.214408250165286418e+01,1.164470385071632563e+02,8.777261057897935359e+01
5.248220586300335810e+01,2.346552803631572104e+01,9.061484068755680710e+01,7.511665065532710628e+01
4.540639100459755895e+01,2.088220777638612446e+01,8.021129208101848462e+01,6.834675807228235556e+01
4.150155630535208218e+01,1.816486080458338748e+01,9.695529043906513778e+01,6.704456333281275704e+01
5.830335816544245375e+01,1.586204889675640217e+01,8.799942153403530654e+01,8.078388425124730077e+01
4.143916174091133087e+01,2.043071941523187363e+01,9.904713138076967027e+01,7.296943519245601806e+01
5.071566237219392548e+01,1.463930494007196614e+01,1.185615720202620906e+02,8.383536538873202915e+01
4.522342553234883411e+01,5.393247582526964123e+00,9.314047517369814955e+01,6.004635686525880800e+01
5.478979825746392152e+01,2.218279902078833743e+01,9.935764928032637044e+01,9.533974649829981729e+01
5.333662105286948218e+01,2.451967420543097731e+01,1.008703410221259276e+02,7.895580076389106239e+01
6.037539944257899549e+01,8.185337822290808418e+00,1.127264632330792722e+02,8.012421027689623543e+01
4.489983601145252834e+01,1.495134647645031123e+01,6.629665999023092127e+01,6.601273612653955070e+01
4.730125064706628990e+01,2.309577130502598763e+01,9.089949557852054340e+01,7.376850537298533084e+01
4.021236284217692969e+01,3.028747734855849316e+01,1.031692553841920841e+02,9.243759753698208215e+01
4.555706739923888193e+01,2.010396853837703901e+01,1.180011843464029226e+02,8.398437606472390371e+01
5.377300493044852203e+01,1.635998529385432931e+01,9.262146328740692525e+01,7.316754250430449247e+01
5.756988616645352153e+01,1.908551779447579833e+01,7.185170940937189243e+01,6.912339982454929554e+01
4.077834675822374777e+01,2.687438209574092340e+01,1.092956716894920390e+02,8.183158614360266370e+01
5.869605920105659891e+01,1.677017910437732340e+01,9.046956416761555886e+01,8.686217425499538081e+01
6.355637858804951179e+01,1.600403996674873142e+01,8.215500011364457578e+01,7.563295138300401277e+01
5.413434903223701156e+01,1.758628238908983832e+01,9.063481915430163838e+01,7.927180913697409892e+01
6.876795812558066245e+01,1.523335695870643747e+01,9.723211963516226319e+01,7.787914639544897000e+01
4.226210800896426889e+01,2.061335157997397616e+01,9.092883003192680746e+01,6.924646017892075633e+01
3.755345296688582835e+01,2.812339229234780191e+01,6.691650914351396295e+01,7.800967402356417324e+01
3.221279751095721622e+01,2.161539636558014621e+01,1.134559929533069749e+02,6.933379122240921788e+01
6.496044311489183087e+01,1.873823248936856345e+01,1.191231256191808257e+02,8.862696939091608783e+01
5.654365656354057990e+01,1.854094365542227862e+01,1.097728298700925791e+02,8.362294668466596193e+01
4.944415329089544997e+01,1.218404595651671585e+01,8.293471494362775331e+01,6.478020928555636715e+01
5.279968626319820402e+01,2.441554888573579518e+01,9.697762699078722903e+01,8.389632346663744045e+01
3.874510952701623268e+01,1.961081401493598975e+01,9.990218027155812308e+01,7.485528456837835165e+01
7.445751979616827043e+01,1.909760043204687108e+01,1.089819158434286521e+02,9.630473394865802561e+01
5.129221181975227495e+01,3.596553783922430370e+01,1.100251073307712204e+02,1.054854712434733131e+02
5.109394794604892809e+01,2.149376454182842977e+01,8.898739301832256388e+01,7.310669028537620306e+01
5.725766623898692131e+01,1.624104474952407884e+01,1.012299333462034099e+02,7.706629133313938951e+01
5.481009231736713616e+01,1.786821201897228306e+01,1.068592060692286196e+02,8.687847671160358232e+01
5.223884024279131211e+01,2.574222854598377452e+01,1.218373348322014920e+02,9.803453076410599465e+01
4.209525544554688281e+01,2.056635205268882061e+01,1.105675980973708477e+02,7.203323235780595724e+01
5.471468357135995575e+01,1.280861010841316627e+01,1.118358503106327788e+02,7.803582851072663118e+01
6.882024496475034425e+01,2.459614467287601869e+01,1.012573994189404090e+02,8.441158966863446267e+01
6.345420046154977456e+01,1.665927957230503154e+01,1.211568871780525569e+02,8.829997638125853143e+01
6.593186626639396763e+01,2.936648888108772582e+01,1.061464419393924601e+02,1.095384874560498787e+02
4.488784323568815182e+01,2.540024032857324343e+01,8.708368134739643551e+01,7.430985083000597058e+01
4.010395179741419014e+01,1.776339052170624555e+01,1.210505495518778645e+02,7.351159416286004955e+01
4.874213079900351886e+01,2.640508180867556476e+01,1.104685490880854104e+02,9.301787720420234962e+01
5.055724912288694384e+01,2.033927755263701798e+01,9.335433968307276587e+01,6.997805195348148288e+01
6.094191518470948665e+01,2.426386837561109644e+01,9.280760548901135110e+01,8.426610614036627567e+01
3.307535370285180676e+01,2.242366408647237463e+01,1.044486331771114322e+02,7.776286939623494732e+01
6.529550319460614105e+01,1.576821672504563310e+01,1.069477719290137685e+02,8.048251400761495233e+01
4.841992101421010375e+01,1.678225083841268983e+01,1.029593839844680900e+02,7.405662677248584203e+01
4.573118930052579856e+01,2.514980408790580668e+01,1.046696301016432784e+02,8.816717713781802956e+01
3.987895624739832101e+01,1.832612333946729422e+01,1.254993606186457100e+02,8.168836473433643164e+01
3.345143328134230387e+01,1.798175768379001482e+01,1.160731472835232836e+02,7.445986202775317508e+01
5.823170583961914559e+01,1.522438710325323541e+01,1.028595338689753618e+02,7.654736620805587677e+01
5.073317967188403799e+01,2.211799532796730716e+01,1.141196587115122441e+02,8.799438741930124763e+01
3.710039100258946121e+01,3.031262459621572702e+01,8.451214144708690412e+01,7.966032405038087916e+01
3.704921227936384298e+01,1.466233542872863538e+01,1.059689057492021362e+02,7.019910842854585553e+01
4.664215300709872025e+01,2.012109728336379177e+01,1.271395952459966452e+02,8.312361169179500564e+01
6.669021525289392116e+01,2.706110277707714573e+01,9.672931156911438677e+01,9.392437955777614889e+01
4.740408648636395128e+01,1.960179304377142273e+01,8.728549107071373214e+01,6.846005325416173548e+01
3.496857046881893893e+01,2.226185898124866824e+01,9.021866667110408855e+01,7.108907796320791306e+01
4.754256935914055759e+01,1.468803235926560191e+01,8.365550443986417406e+01,6.243857052450402989e+01
4.727276430252329220e+01,2.214153548603824362e+01,8.822857137808445316e+01,7.110456389712290104e+01
2.303113357058428434e+01,1.906427867497725614e+01,9.444237852114956411e+01,6.401872049088666472e+01
4.945705133482187676e+01,2.492864997839931362e+01,7.891649471232037172e+01,7.938155293447452721e+01
4.769065469791321732e+01,2.593693025782375372e+01,1.002342750092440440e+02,8.895429483586119090e+01
5.696206364813418332e+01,3.294781821009306810e+01,1.135341576067997096e+02,9.992303311034318369e+01
6.848956094945344830e+01,2.289816586606787752e+01,8.638365729779619073e+01,8.967794093753080631e+01
6.126565029547757035e+01,2.162898158291083206e+01,1.227892588546265245e+02,9.617836856498804821e+01
4.731111309445169155e+01,2.097192150788668030e+01,1.076618813279139175e+02,8.334429579422202039e+01
3.893474091258329395e+01,1.823416853594655862e+01,1.154587087843608515e+02,7.185771692072506767e+01
7.573359803249860533e+01,2.169241921730845490e+01,9.013248169221793660e+01,9.168426399604076948e+01
5.059218434014488253e+01,1.852299294930485374e+01,1.128178784059992381e+02,8.318974871131133852e+01
5.013929291912945985e+01,2.084230488134807047e+01,8.362099149407029586e+01,7.520260209994322054e+01
4.975874912889996438e+01,2.658798767803979857e+01,1.133537125125476308e+02,8.035868524000660784e+01
5.198084760767854817e+01,1.496728717360179317e+01,1.025775900969029664e+02,7.552689356109972607e+01
4.855639588076057578e+01,2.569939280564522477e+01,1.082987682997717513e+02,9.866975499407229222e+01
4.426337993119763325e+01,2.658557533669932837e+01,8.236608091562722223e+01,7.694400830054125606e+01
4.453141058759607773e+01,1.940965736504460537e+01,8.657395236585092846e+01,6.788909435233023260e+01
4.967246729784001502e+01,9.390725504957027070e+00,1.089584232738007756e+02,7.065937403556564789e+01
4.456575228866235250e+01,1.696089006452783821e+01,8.577477993663698896e+01,6.993026925508853253e+01
4.287154217322835592e+01,2.648497273280554509e+01,1.069480943814868397e+02,9.126584250750896388e+01
5.106430227691896562e+01,1.988565968850559074e+01,7.949293290309631743e+01,6.695348185605064373e+01
4.745022782579144405e+01,1.500348883852544546e+01,1.127226131900000183e+02,7.920298573900122108e+01
6.503992988582689350e+01,1.747612539385891139e+01,8.151215027847236172e+01,8.089707080534316219e+01
2.349030191606988183e+01,2.420310013252276349e+01,1.082844990651928470e+02,7.256348815191738311e+01
6.091506851922461863e+01,2.273366784100689841e+01,1.093844640046900167e+02,9.224671145983604958e+01
6.246085192497628924e+01,1.880533950415152944e+01,8.954842272355637078e+01,8.580864759252867202e+01
2.926609767591850542e+01,1.816587794092656338e+01,1.087303985062709017e+02,7.341279881909464677e+01
4.657312405919651610e+01,1.804120925478089177e+01,1.039066339500033394e+02,7.039290675996770119e+01
4.628559134004208886e+01,1.538794907750748742e+01,9.191737215710892883e+01,7.328433714394012100e+01
3.592488305282178374e+01,2.807687844734720883e+01,8.487167973885688355e+01,7.679275655972202230e+01
4.222183312409124767e+01,1.838839765394330072e+01,7.056061462491130953e+01,6.470954862432854782e+01
3.889424154534171407e+01,2.608579260412748368e+01,1.052447507094954062e+02,8.268948206548093083e+01
6.752270443423623192e+01,2.760658025961225803e+01,7.652795842956916772e+01,8.909642111353225857e+01
5.935678393147460952e+01,2.499155449073980151e+01,1.014301629916196248e+02,9.605584373764628481e+01
6.271555094994158708e+01,1.784189843640975681e+01,9.604827675876626358e+01,8.116394682704631691e+01
5.721672064043234940e+01,2.201865045168304746e+01,1.101871416315729277e+02,8.248915270979186687e+01
3.870948228782771139e+01,1.987902196804541788e+01,9.546931750765203617e+01,6.988271347801531874e+01
4.475479733720226250e+01,1.548149069634935948e+01,9.505828320479362503e+01,7.036614604971082088e+01
5.489374561227918292e+01,2.162179640860801655e+01,1.109780605643244371e+02,9.283252058725179268e+01
3.777872191108054523e+01,1.410480104420098790e+01,1.050258704362617692e+02,7.033835676420416405e+01
5.712998430172387998e+01,2.593839694230781845e+01,1.047423393577416704e+02,8.686109389521860180e+01
4.759674601841864927e+01,1.767691351350803330e+01,1.070390138471278902e+02,8.954832296295178651e+01
4.625179192450402610e+01,2.100579827936419619e+01,7.696641815189340718e+01,7.274665589794696530e+01
5.710959968203491144e+01,2.141643935773070950e+01,1.113518301998047235e+02,9.403702982023079926e+01
5.444263311486039925e+01,1.870547513147961283e+01,1.091870319102040412e+02,8.166542412038080556e+01
4.639033834180919769e+01,2.293346900737637384e+01,8.474975307135254354e+01,7.880705412468924465e+01
6.159329803364248335e+01,1.762548171688737852e+01,9.633879289488697850e+01,8.504620746814421750e+01
3.918936672400102594e+01,2.435648648728621879e+01,9.941039068558552572e+01,8.473655791119091418e+01
5.615935606944263725e+01,1.327010159876625650e+01,9.798254823397401481e+01,7.868540595032415297e+01
5.593101257968383777e+01,2.063189789773205973e+01,1.050078994985280190e+02,8.858713861704369208e+01
4.690453560686009382e+01,2.969464499529142287e+01,1.214705017274677488e+02,9.395155866004952827e+01
5.326133022242117931e+01,1.499834337697212661e+01,1.162265009150924300e+02,7.663789722832456164e+01
3.748886423614696639e+01,1.661127514737574273e+01,8.031671209852891025e+01,6.443601347610402286e+01
5.924027019206901201e+01,2.256953924829457492e+01,1.093310498545907308e+02,9.416853751207055723e+01
4.815097863557011237e+01,2.089790890969798909e+01,1.199339997930311483e+02,8.401957644344894049e+01
4.477276979480960506e+01,2.175315049636779463e+01,1.058021278103380354e+02,8.555666366471950823e+01
6.049009225836888959e+01,2.244593565073831698e+01,1.163647063777895028e+02,9.935266455083815629e+01
4.295656309457240951e+01,2.317360734280885026e+01,1.301840566855114787e+02,8.376022276894316576e+01
3.591538703636440744e+01,2.554849920978111655e+01,1.153556431916047131e+02,7.903798200841954724e+01
3.443370826476096624e+01,2.204909328464256291e+01,1.037396289346259266e+02,7.409577945981264691e+01
5.606009951345639308e+01,1.879371172690728642e+01,1.156763271112713056e+02,8.682346530334432089e+01
3.719570647503716998e+01,2.336286850601365472e+01,1.021733174964533646e+02,7.466245562483571518e+01
6.754794181984364343e+01,2.949940967447607676e+01,1.003585456492743333e+02,1.060418396084111237e+02
2.918070592116277950e+01,1.933683126808713126e+01,9.472878646429401783e+01,6.833352072916640907e+01
6.696456368290037631e+01,1.512735347664679253e+01,1.234512003824816304e+02,8.886770136937452946e+01
5.211017467202618292e+01,2.553540334643486176e+01,8.772357001086997741e+01,7.583509473565327141e+01
4.903286888129607490e+01,1.939809418023200749e+01,1.229855158701717386e+02,7.811072313584041638e+01
4.455080913191050485e+01,9.136652269929818715e+00,1.074979618561055759e+02,6.689382209811174107e+01
5.399136114352070592e+01,2.423710838575210857e+01,7.901040737797087843e+01,6.912035471727996594e+01
4.962365297575151857e+01,1.732335907023038502e+01,1.055147393948713272e+02,8.231746623883397262e+01
6.103301882016521063e+01,1.954733358847919789e+01,6.849960238522564282e+01,7.373242120996374638e+01
5.114227648662039627e+01,2.165990165284507185e+01,1.093826202524655287e+02,1.005932711504376016e+02
5.150301761461877703e+01,2.095249839889533305e+01,1.132784722448348589e+02,9.641762981251478948e+01
4.636387787786144088e+01,2.354725908569519888e+01,9.111466066521919061e+01,7.786580269509312302e+01
4.943054376278932693e+01,1.782256814715078264e+01,1.018532154393337379e+02,7.612663327711914008e+01
5.307801768892058902e+01,2.256552899088041286e+01,1.293123615062542910e+02,9.738925965540322238e+01
3.289831607343374742e+01,1.870226661208041463e+01,9.241379943607094560e+01,7.513188085162485663e+01
3.651814577894286629e+01,2.369405240443751381e+01,8.411638619415099072e+01,6.373670634586166273e+01
5.743264094022715227e+01,2.307683742006526728e+01,1.222249510369389895e+02,8.414413335850015585e+01
5.170865438127941616e+01,1.532280648977702242e+01,1.294388078579619332e+02,7.996316330798882177e+01
4.816016663647320684e+01,2.542991058087515910e+01,1.000554350777177035e+02,8.752629445447142587e+01
5.018433933065393404e+01,1.732018277442976029e+01,1.151719455311253455e+02,8.291234060651825644e+01
5.347581705361670856e+01,2.404028899140572406e+01,1.201221387329632080e+02,9.697175421130344830e+01
4.460240319690638700e+01,2.183643656700670377e+01,8.886273651192423984e+01,6.916525879061197202e+01
4.221695274597687586e+01,2.919091838397561389e+01,9.272041246948197113e+01,7.237298285975937517e+01
5.195845255097681559e+01,1.888267008814073833e+01,1.184631176973210245e+02,8.846743666696431774e+01
4.021627222384967837e+01,1.825341601940901270e+01,1.252752141806276427e+02,7.545381822457777332e+01
5.408252755714471505e+01,1.990290197056133792e+01,1.084432129026153291e+02,7.336527069208737828e+01
3.297416395762159880e+01,1.848410108582862321e+01,8.680278469746917835e+01,6.543415742084280851e+01
6.029155637325644079e+01,2.399970950971025019e+01,1.298059166754916305e+02,1.018530830420213960e+02
5.472597482413043224e+01,1.191844695781706065e+01,9.203543653282052617e+01,6.866546906068546718e+01
5.256029734313875679e+01,1.473158790426822939e+01,9.497293328242822952e+01,7.016069221050727833e+01
5.982690983945514063e+01,1.466098539210403473e+01,1.051350675173443250e+02,7.825034648472617960e+01
6.665474444462576287e+01,2.475153795986787841e+01,1.233124063107216131e+02,9.817002585536690162e+01
6.014370065018130163e+01,2.855306686290962404e+01,1.128096396482833512e+02,9.143818689536637123e+01
3.159125768668354794e+01,1.947775390731264267e+01,1.062229825054286607e+02,6.746242489879338677e+01
3.720423033264298596e+01,1.915589138404994785e+01,1.069493279517715933e+02,7.628038273778196299e+01
4.375181422304321188e+01,2.035026081556590682e+01,1.006527200296519879e+02,7.810042880597877968e+01
5.026091050210833799e+01,2.580939151304095347e+01,1.083720927177775906e+02,8.945365191187069343e+01
5.517659020469123021e+01,1.536323432904712938e+01,6.205659883458545778e+01,5.966541353831091499e+01
4.274256186846534433e+01,2.119184491367392553e+01,9.555088811395302173e+01,7.455924545414895022e+01
5.186766764477078340e+01,2.487598814891214971e+01,1.036198290237517199e+02,7.598564307599120582e+01
4.244617067646677810e+01,2.250547084969922551e+01,8.273478874570739094e+01,7.394247030101162466e+01
4.388482197008051600e+01,2.094790808299371676e+01,1.057948497671734032e+02,8.596264415385257962e+01
3.593338903151777686e+01,2.500523046283570494e+01,9.693293168520817460e+01,6.968218991651365002e+01
4.076766753889096151e+01,6.483838535003814130e+00,1.263321354747323539e+02,6.313444228728099006e+01
3.648315394383666188e+01,2.338937659765453958e+01,1.235952958782228421e+02,8.503295154612128215e+01
4.024126747022667416e+01,1.672962158436288149e+01,9.301291646322755469e+01,7.436426774745447688e+01
6.053641796607839609e+01,1.084683551571771609e+01,9.773743432649956731e+01,7.036451881834958044e+01
4.050601111168057145e+01,2.255601299762490441e+01,9.889078651587411173e+01,7.352620546142291857e+01
7.632382064837391056e+01,2.686829272581478989e+01,9.322510785760566421e+01,8.852677824036598508e+01
5.493317900880889226e+01,1.931275742686154118e+01,1.029253747604219029e+02,8.203670149130539357e+01
5.184836123694874033e+01,2.476437273601469258e+01,8.862576896668615234e+01,9.243953879241655613e+01
4.141642219818786685e+01,2.806139128994322718e+01,8.304076997593710985e+01,8.068090394963031997e+01
5.700309879408991520e+01,2.657457226792023874e+01,1.093406683585040327e+02,9.308184173018187835e+01
4.424362173762226291e+01,2.819982264685696549e+01,1.094429437633271647e+02,9.040489272787255004e+01
5.122009814645361558e+01,2.371063745535946055e+01,8.793526360510011841e+01,8.038793308144518335e+01
7.560084538268795029e+01,2.037716819450796280e+01,1.134303314614389961e+02,9.221705210188457613e+01
4.903940100275350034e+01,1.199017094051415810e+01,9.052633406252002146e+01,7.018220542713827115e+01
6.149273326285675978e+01,1.876968755935025612e+01,1.037974785705697229e+02,8.553804288937837441e+01
4.296823574874112239e+01,1.578376702341904192e+01,1.123051601891868359e+02,7.420425261889774049e+01
4.965011509503037956e+01,3.085471358748906923e+01,9.949581152944431039e+01,8.682262717494410253e+01
6.770800635635509934e+01,1.912057093783831618e+01,1.068211136821170157e+02,9.536256206789242640e+01
4.373032942212232399e+01,2.061602403392242877e+01,9.225355534168642180e+01,7.760397388093956295e+01
6.812448557996928855e+01,2.275742688020233828e+01,9.705300124857853916e+01,8.772245123396450595e+01
5.707751935455475234e+01,2.021801223186226792e+01,9.691210853679488935e+01,8.688313118496026277e+01
4.437533224105732188e+01,2.847525520215376460e+01,8.880132480189641342e+01,8.051051561175606253e+01
5.632407739055521034e+01,1.688675319132774177e+01,9.734838755326326520e+01,7.372064132829468974e+01
5.972554449626729678e+01,2.097303727618621494e+01,7.677072551704380032e+01,7.426311904726880186e+01
5.621809962217196244e+01,1.628764707150975966e+01,9.263269379286842309e+01,6.658869166931775396e+01
3.429775280109543445e+01,1.339988744389647124e+01,9.572686759945493407e+01,6.430451351515098679e+01
4.272862824175131635e+01,1.694115454547357302e+01,9.615730371256930198e+01,6.138516629752298570e+01
4.752481364448495071e+01,1.981481601475794108e+01,9.637753831193832355e+01,7.031122837720469931e+01
4.925566570899953689e+01,1.785348887741369950e+01,9.907353700209806391e+01,6.539614056263296504e+01
5.620672097550678359e+01,1.653789510063072044e+01,1.071916227712909517e+02,7.967597297594306838e+01
5.177701000933253539e+01,1.296841268164083161e+01,1.131177561119878305e+02,7.463432475487226725e+01
3.664655641289898824e+01,1.958447213685652599e+01,9.025352159727599144e+01,6.726722018392830194e+01
5.380197851005963372e+01,1.247639812984498775e+01,8.195198716916283388e+01,6.124537468823975672e+01
5.610585745283822945e+01,2.380027981844801133e+01,8.436933381635346052e+01,7.606289588627956277e+01
5.559790447931040092e+01,2.041219876467251737e+01,9.269195618207609755e+01,8.242302692961791877e+01
6.080780725554621569e+01,1.271224250267534828e+01,9.472118023275235998e+01,7.132218904226679967e+01
5.833922154548903904e+01,1.845395461475068188e+01,8.845005900703813495e+01,7.943116562023750760e+01
5.459180079228436711e+01,1.623921797204708284e+01,8.055825003625157876e+01,6.652419354285304109e+01
4.929834288541353260e+01,2.159587255209590140e+01,9.315818758788716991e+01,7.941698849544340533e+01
3.339039066484008345e+01,2.670225223011572169e+01,1.027213993017095675e+02,8.607070798565210623e+01
5.429618219132585466e+01,1.062413765177127800e+01,1.089254419875334747e+02,7.550551787601240505e+01
5.207687687163111434e+01,2.057513039573708724e+01,9.163865420337518231e+01,7.615812208063020705e+01
5.271578837195373524e+01,1.919933602216679702e+01,9.380503266784849359e+01,7.882460206471120046e+01
3.723251424179690616e+01,2.335670038225232759e+01,8.609952536729034023e+01,7.127082931713728442e+01
3.918943459591737621e+01,2.106598314118844684e+01,9.952841244437834689e+01,7.477182172417195716e+01
6.053152853332903760e+01,1.624015334130590560e+01,8.727357048713777488e+01,7.430796416163042295e+01
4.960444846143344932e+01,1.840473032166691070e+01,1.085969171986180015e+02,7.864529974687546598e+01
5.681500697372624131e+01,1.601987071598255596e+01,7.321200262098832923e+01,7.065541589770955966e+01
5.028318376130461331e+01,2.538003569299299045e+01,9.460555491321306931e+01,7.901250768829807214e+01
5.029756139495745515e+01,2.010655824335971076e+01,1.045166100878761313e+02,7.555223948092333330e+01
5.938283805975997609e+01,2.950595342876503935e+01,1.027575177448375712e+02,8.898310569869325093e+01
4.483955271782625829e+01,1.969669593092689652e+01,1.403955049597074662e+02,8.017310744141909140e+01
5.096120776940983177e+01,1.645796616544768654e+01,1.052470003685186128e+02,7.071784993269533004e+01
4.537724711294957558e+01,1.243142803693586451e+01,8.493918104736984276e+01,6.388540404902942527e+01
4.565503772567684138e+01,1.098430161872027533e+01,9.856803629366390851e+01,6.111515411594250224e+01
4.690827876531360374e+01,1.207932028497255139e+01,7.335630499800322468e+01,6.252428754518031440e+01
5.222133771633713195e+01,2.133563325505741659e+01,9.879100376054859112e+01,8.152429863616485761e+01
4.521251378336522464e+01,2.254362511614966991e+01,8.750415914498861980e+01,6.606733370736853317e+01
6.255756125573520876e+01,1.209404648983933228e+01,1.137308541334024312e+02,8.318577057680398923e+01
4.105392697780496292e+01,2.447519157038057713e+01,9.175689588106698125e+01,8.147825536563780702e+01
4.813128355838640715e+01,1.758469474158280121e+01,9.824851126307129334e+01,6.967251547383968102e+01
4.560268941725824732e+01,2.073396505992774763e+01,9.046663237893395149e+01,7.692305020869756049e+01
6.446977884353732691e+01,2.806110314127712257e+01,1.260827702777999662e+02,9.945055308759519619e+01
5.196554776511574403e+01,2.448419657932765858e+01,9.518135850823132671e+01,8.440656921396212908e+01
6.031844539468634991e+01,1.865734676047083695e+01,1.274883556521880337e+02,8.447205347078975990e+01
3.514439626963027763e+01,1.554403887292356323e+01,1.122122764317740007e+02,6.092319544918272811e+01
5.267050265869259107e+01,9.240922993353475334e+00,1.072310009100307866e+02,6.767957324631487381e+01
5.889630795623436654e+01,1.640423340378789874e+01,1.055309972097628020e+02,8.017388849421733710e+01
5.082283989275423863e+01,1.894434880586152659e+01,1.059069594732437736e+02,7.792832788731107030e+01
6.065480375065351382e+01,1.506410236424408033e+01,7.108491130981585115e+01,6.380964531425161113e+01
4.482711549899627812e+01,1.934371516453847661e+01,9.581674908773865695e+01,7.237154536261020610e+01
6.409347440185580069e+01,2.038425941479384207e+01,1.126773695677648277e+02,9.165753313191362395e+01
7.298898123619250100e+01,1.887572009095960723e+01,9.926654224788842384e+01,8.870085225100162063e+01
4.637161439560340881e+01,1.674998709588270174e+01,7.892215229794638276e+01,6.787494255524092068e+01
4.554497478599228089e+01,2.084327335983363838e+01,9.921393324133795488e+01,7.419801939492671750e+01
6.453384477117700158e+01,2.220970324784704530e+01,1.255615827438323606e+02,1.024456306797354586e+02
6.579572145730712407e+01,1.454800461278576940e+01,1.187033757330207919e+02,8.008561230112881901e+01
4.477139972846731553e+01,2.705466189873135008e+01,9.906993985950951753e+01,8.701007758599772046e+01
4.579813182904142366e+01,1.950705933857869212e+01,1.142717391558713018e+02,8.649851433237634524e+01
4.718215391139492709e+01,2.009424811472423755e+01,9.450239469447922147e+01,7.845943356545480185e+01
3.655549488965722560e+01,2.354107211628278407e+01,7.444192619759921570e+01,6.784699070832355972e+01
4.081348053515802121e+01,2.116608065631750790e+01,8.613301017805667925e+01,6.900445487526212673e+01
3.995859233247931996e+01,2.476568316956622340e+01,1.234433315276229735e+02,9.191155368323728680e+01
4.232202434895871335e+01,2.143562082600912078e+01,9.589010377256043682e+01,6.853591367115006960e+01
4.965315112613218673e+01,1.693781312679780982e+01,9.634924030937473560e+01,6.920610210613766355e+01
5.234214732536520387e+01,2.180751762603050992e+01,9.550242705587679382e+01,7.900303410322364073e+01
6.550500492814076381e+01,1.428136896339669093e+01,1.285620488435951074e+02,9.464702866078494026e+01
4.001645959261209384e+01,2.054279852888261715e+01,1.243893837304309500e+02,8.387524133029893392e+01
5.984322398476583516e+01,1.983385004677769459e+01,1.332817035017220064e+02,8.886651430648151972e+01
4.786011155774490788e+01,1.895941571363730205e+01,9.761432184399923528e+01,7.441411266151246195e+01
4.950536290347567103e+01,1.935731244280534469e+01,1.044343673312064311e+02,7.624015086198470215e+01
5.674819492166604107e+01,1.059075477251180430e+01,7.725036175868812904e+01,6.070916675428594544e+01
3.877277978437701478e+01,1.725637546129519251e+01,1.221540163917741211e+02,8.163469315605885868e+01
5.382409746184050903e+01,2.046422450570557316e+01,8.248330673098097066e+01,6.935539451074370731e+01
5.166452208213055997e+01,2.079928195998700247e+01,1.032516334564394356e+02,8.981079370865339229e+01
5.492451264008148826e+01,1.486162429537020913e+01,8.354046208550734320e+01,7.449949255106031387e+01
5.289168643907817824e+01,2.632853920432350492e+01,9.116699759891956489e+01,9.084449789742166104e+01
7.455300139910895041e+01,1.566912575892749615e+01,8.744106353425449640e+01,7.999707311041753144e+01
4.362260015748684339e+01,2.484728600263368392e+01,9.088187108986272733e+01,7.814290101346711026e+01
4.469003044998182617e+01,2.213597180935842346e+01,9.191315945276531352e+01,6.931637015942706626e+01
4.376859473575235882e+01,1.676886345078098373e+01,9.177596807612384566e+01,6.691641189631650377e+01
4.444522880839745227e+01,2.887655446304756168e+01,1.125000086767046099e+02,9.309275660108293948e+01
4.362612872693482302e+01,1.403181584121760039e+01,8.342705810406219769e+01,7.015967611305417506e+01
6.189016531107552055e+01,2.459577086805000690e+01,1.033081214052079986e+02,8.591666003474790614e+01
6.420504247989855173e+01,2.500291159021489307e+01,1.182693872845833738e+02,9.575930164865582128e+01
4.429253706250523948e+01,1.664689895461677693e+01,9.230205453229905288e+01,6.905666753531986046e+01
4.167644426895770948e+01,2.696232650032164457e+01,8.923121663878596621e+01,7.298343291553818801e+01
5.471415556386403978e+01,1.874976742700523502e+01,9.654213062229624143e+01,8.177618408981916787e+01
4.447776955719028535e+01,2.144346814639928667e+01,1.176958781254106441e+02,7.965985833318443099e+01
5.632931817755510906e+01,2.130160919385610185e+01,1.029116144643003707e+02,8.362312270480985887e+01
5.202923020851299896e+01,1.932845629264726028e+01,9.203178558088602301e+01,7.455855147013963347e+01
3.484255885002767883e+01,2.405404136579890917e+01,1.072581497678205977e+02,7.451688146572031712e+01
6.547505201330061197e+01,2.396744360276106534e+01,8.346561775245365311e+01,8.650291872829690476e+01
6.795877673095522198e+01,1.125734013380909637e+01,1.102203926566442220e+02,7.947626643020167592e+01
4.387211309515613777e+01,2.652170121439076311e+01,1.061291096155265166e+02,8.374154147811159987e+01
4.612298440064015637e+01,1.168754005982162880e+01,9.538287293291674018e+01,6.205909404357934278e+01
5.285865390724904955e+01,2.516273102170828579e+01,8.742121302329152854e+01,8.444859144057670619e+01
5.334456789987024905e+01,2.563352568413791488e+01,8.669978616574813657e+01,9.171053696308649705e+01
5.658544272672830289e+01,1.454516784892400949e+01,1.080222600451886592e+02,7.885303695982518946e+01
7.010204538766349458e+01,1.794592856022707750e+01,1.184347075373359246e+02,9.709714030186064804e+01
4.823052772505950259e+01,1.447147665757032087e+01,9.044038379456807775e+01,6.166204136421724513e+01
4.201702755461545991e+01,1.892539484855632281e+01,1.068758005532722564e+02,7.657053495802584564e+01
3.620680771985473001e+01,1.845982857907129215e+01,6.869459472096896491e+01,5.537673497624827235e+01
